,Major,Minor,PropType,SqFtLot,SalePrice,DocumentDate,NbrLivingUnits,SqFtTotLiving,Has_Porch,Nuisances,WaterFrontLocation,Is_WaterFrontLocation,Has_Nuisance
20539,721268,730,R,6667,382500,2019-10-30,1,1740,0,No Nuisances,None,0,0
20540,721268,190,R,5927,395000,2019-12-16,1,1480,1,No Nuisances,None,0,0
20541,721440,61,R,5150,726000,2019-06-13,1,1135,0,No Nuisances,None,0,0
20542,721440,15,R,4794,680000,2019-10-17,1,1170,0,No Nuisances,None,0,0
20543,721470,160,R,45302,785000,2019-04-29,1,2480,0,No Nuisances,None,0,0
20544,721470,910,R,37275,705000,2019-06-04,1,2180,1,No Nuisances,None,0,0
20545,721470,660,R,28500,700000,2019-06-05,1,2060,0,No Nuisances,None,0,0
20546,721470,810,R,40800,689000,2019-10-15,1,1630,0,No Nuisances,None,0,0
20547,721470,590,R,35728,865000,2019-11-13,1,2800,0,No Nuisances,None,0,0
20548,721470,560,R,52272,805000,2019-11-13,1,2730,0,No Nuisances,None,0,0
20549,721471,90,R,36854,827000,2019-08-07,1,2830,0,No Nuisances,None,0,0
20550,721471,190,R,45580,777000,2019-08-07,1,2550,0,No Nuisances,None,0,0
20551,721472,114,R,50529,1280000,2019-07-11,1,4320,1,No Nuisances,None,0,0
20552,721472,450,R,39619,799990,2019-12-02,1,2510,1,No Nuisances,None,0,0
20553,721472,60,R,138521,910000,2019-12-11,1,4100,1,No Nuisances,None,0,0
20554,721477,30,R,47777,925000,2019-11-19,1,2550,1,No Nuisances,None,0,0
20555,721478,30,R,40334,780000,2019-06-18,1,2550,1,No Nuisances,None,0,0
20556,721478,80,R,37912,790000,2019-06-28,1,2470,1,No Nuisances,None,0,0
20557,721480,130,R,12220,685000,2019-01-08,1,2530,0,No Nuisances,None,0,0
20558,721480,70,R,10000,789900,2019-06-01,1,2750,1,No Nuisances,None,0,0
20559,721480,580,R,11000,900000,2019-09-18,1,3030,1,No Nuisances,None,0,0
20560,721481,20,R,11700,616000,2019-02-26,1,2180,1,No Nuisances,None,0,0
20561,721481,240,R,9000,695000,2019-05-02,1,1930,0,No Nuisances,None,0,0
20562,721481,490,R,9000,740000,2019-09-26,1,2270,0,No Nuisances,None,0,0
20563,721482,530,R,6808,655000,2019-05-17,1,1850,0,No Nuisances,None,0,0
20564,721482,540,R,7275,660000,2019-09-23,1,1900,0,No Nuisances,None,0,0
20565,721482,210,R,10656,676500,2019-12-12,1,2340,0,No Nuisances,None,0,0
20566,721500,70,R,7600,700000,2019-10-30,1,2060,0,No Nuisances,None,0,0
20567,721530,90,R,6933,525000,2019-04-03,1,2684,1,No Nuisances,None,0,0
20568,721540,360,R,37418,699950,2019-05-21,1,2700,0,Power Lines,None,0,1
20569,721540,750,R,36210,585000,2019-08-02,1,2090,0,No Nuisances,None,0,0
20570,721540,650,R,34000,510000,2019-09-17,1,2560,0,No Nuisances,None,0,0
20571,721540,110,R,36571,605000,2019-12-03,1,2560,0,No Nuisances,None,0,0
20572,721540,720,R,33521,575000,2019-12-20,1,2390,0,No Nuisances,None,0,0
20573,721540,140,R,37141,556300,2019-12-20,1,2100,0,No Nuisances,None,0,0
20574,721541,400,R,43315,519950,2019-06-05,1,2090,0,Power Lines,None,0,1
20575,721541,60,R,35001,735000,2019-06-07,1,2870,0,No Nuisances,None,0,0
20576,721541,310,R,50416,624950,2019-06-12,1,2770,0,No Nuisances,None,0,0
20577,721541,550,R,29850,599500,2019-07-19,1,2680,0,No Nuisances,None,0,0
20578,721541,470,R,33850,610000,2019-08-19,1,2500,0,No Nuisances,None,0,0
20579,721541,380,R,36055,599990,2019-12-23,1,2930,0,No Nuisances,None,0,0
20580,721542,330,R,35145,565000,2019-02-25,1,2150,1,No Nuisances,None,0,0
20581,721542,420,R,41619,640000,2019-07-23,1,2580,1,Power Lines,None,0,1
20582,721542,660,R,38336,605000,2019-08-13,1,2460,1,Traffic Noise,None,0,1
20583,721542,390,R,33339,639950,2019-09-23,1,2890,0,Power Lines,None,0,1
20584,721542,990,R,38237,565000,2019-11-10,1,2540,1,Power Lines,None,0,1
20585,721550,110,R,98010,550000,2019-08-23,1,3320,0,No Nuisances,None,0,0
20586,721571,260,R,3064,825000,2019-03-26,1,2020,1,Traffic Noise,None,0,1
20587,721571,100,R,2882,400000,2019-12-23,1,1970,1,Traffic Noise,None,0,1
20588,721572,480,R,10335,950000,2019-01-15,1,3360,1,No Nuisances,None,0,0
20589,721572,1680,R,5499,855000,2019-02-22,1,2170,1,No Nuisances,None,0,0
20590,721572,1300,R,5569,720000,2019-03-09,1,1650,1,No Nuisances,None,0,0
20591,721572,150,R,25131,1049000,2019-04-09,1,3030,1,No Nuisances,None,0,0
20592,721572,1070,R,4500,780000,2019-05-01,1,1800,1,No Nuisances,None,0,0
20593,721572,1860,R,7898,830000,2019-06-12,1,2080,1,No Nuisances,None,0,0
20594,721572,1110,R,4499,700000,2019-06-28,1,1650,1,No Nuisances,None,0,0
20595,721572,130,R,12601,1066000,2019-07-03,1,3160,1,No Nuisances,None,0,0
20596,721572,910,R,8423,835000,2019-08-05,1,2170,1,No Nuisances,None,0,0
20597,721572,950,R,7806,785000,2019-08-21,1,1800,1,No Nuisances,None,0,0
20598,721572,1880,R,6108,730000,2019-09-05,1,1570,1,No Nuisances,None,0,0
20599,721572,1930,R,5335,815000,2019-09-27,1,2250,1,No Nuisances,None,0,0
20600,721572,980,R,5393,765000,2019-10-10,1,1800,1,No Nuisances,None,0,0
20601,721573,30,R,7985,980000,2019-05-23,1,2970,1,No Nuisances,None,0,0
20602,721573,500,R,8439,1050000,2019-06-13,1,3150,1,No Nuisances,None,0,0
20603,721573,410,R,9703,1025000,2019-08-14,1,3150,1,No Nuisances,None,0,0
20604,721573,350,R,10816,935000,2019-08-28,1,3150,1,No Nuisances,None,0,0
20605,721573,430,R,9318,965000,2019-10-15,1,3150,1,No Nuisances,None,0,0
20606,721590,15,R,8156,1999999,2019-06-25,1,3810,1,No Nuisances,None,0,0
20607,721740,1055,R,5800,504000,2019-02-07,1,1060,1,No Nuisances,None,0,0
20608,721740,249,R,1444,745000,2019-02-15,1,1480,0,No Nuisances,None,0,0
20609,721740,635,R,5120,670000,2019-02-26,1,1500,1,No Nuisances,None,0,0
20610,721740,680,R,2400,780800,2019-05-24,1,860,1,No Nuisances,None,0,0
20611,721740,30,R,3600,1063290,2019-07-22,1,770,1,No Nuisances,None,0,0
20612,721740,725,R,3840,839000,2019-07-23,1,2300,1,Other Nuisances,None,0,1
20613,721740,25,R,3880,1113790,2019-07-23,1,770,1,No Nuisances,None,0,0
20614,721740,75,R,638,991000,2019-08-14,1,870,0,No Nuisances,None,0,0
20615,721740,1065,R,4480,625000,2019-09-04,1,900,0,No Nuisances,None,0,0
20616,721740,306,R,1800,825000,2019-09-23,1,1450,0,Traffic Noise,None,0,1
20617,721740,391,R,2153,890000,2019-11-21,1,1720,1,Traffic Noise,None,0,1
20618,722140,20,R,3255,492500,2019-02-07,1,2160,1,Traffic Noise,None,0,1
20619,722140,287,R,8575,375000,2019-02-19,1,1960,0,No Nuisances,None,0,0
20620,722140,324,R,9267,838000,2019-02-26,1,4426,1,No Nuisances,None,0,0
20621,722140,175,R,15750,349000,2019-03-05,1,1920,1,No Nuisances,None,0,0
20622,722140,87,R,4917,660000,2019-05-30,1,3220,1,No Nuisances,None,0,0
20623,722140,235,R,6900,520000,2019-08-22,1,1820,0,No Nuisances,None,0,0
20624,722140,286,R,8702,600000,2019-09-18,1,2990,0,No Nuisances,None,0,0
20625,722140,121,R,8100,520000,2019-10-25,1,1030,0,No Nuisances,None,0,0
20626,722200,197,R,8100,549900,2019-07-31,1,2640,1,No Nuisances,None,0,0
20627,722200,373,R,15681,287500,2019-08-11,1,1588,1,No Nuisances,None,0,0
20628,722200,336,R,11880,457000,2019-08-16,1,1920,1,No Nuisances,None,0,0
20629,722200,339,R,10280,42108,2019-08-26,1,1620,1,No Nuisances,None,0,0
20630,722200,162,R,9000,292800,2019-09-04,1,1130,1,No Nuisances,None,0,0
20631,722400,115,R,5375,527000,2019-02-08,2,2400,0,No Nuisances,None,0,0
20632,722400,305,R,4838,465000,2019-09-19,2,1500,1,Other Nuisances,None,0,1
20633,722400,35,R,6521,360000,2019-11-05,1,840,0,Traffic Noise,None,0,1
20634,722500,315,R,9000,425000,2019-03-05,1,1600,1,No Nuisances,None,0,0
20635,722500,140,R,5000,520000,2019-10-23,1,1100,1,Traffic Noise,None,0,1
20636,722500,355,R,4500,460000,2019-11-20,1,1710,1,No Nuisances,None,0,0
20637,722500,275,R,8900,770000,2019-11-22,1,2360,1,No Nuisances,None,0,0
20638,722550,340,R,6175,425000,2019-04-12,1,1350,0,Traffic Noise,None,0,1
20639,722550,300,R,4500,365000,2019-09-24,1,300,0,No Nuisances,None,0,0
20640,722550,480,R,4815,350000,2019-12-04,1,790,0,No Nuisances,None,0,0
20641,722600,45,R,9179,815000,2019-11-12,1,390,0,Traffic Noise,None,0,1
20642,722665,20,R,15288,690000,2019-06-20,1,2590,0,No Nuisances,None,0,0
20643,722750,750,R,4760,250000,2019-01-09,1,1440,1,No Nuisances,None,0,0
20644,722750,1815,R,5850,425000,2019-02-25,1,2360,1,No Nuisances,None,0,0
20645,722750,2400,R,4995,385000,2019-04-11,1,1250,1,No Nuisances,None,0,0
20646,722750,2345,R,6174,312500,2019-05-29,1,1060,0,No Nuisances,None,0,0
20647,722750,765,R,4007,316000,2019-06-03,1,690,1,No Nuisances,None,0,0
20648,722750,1990,R,6426,402000,2019-06-04,1,980,0,No Nuisances,None,0,0
20649,722750,55,R,5572,400000,2019-06-05,1,1440,1,No Nuisances,None,0,0
20650,722750,2485,R,5600,389950,2019-06-10,1,1640,0,No Nuisances,None,0,0
20651,722750,1365,R,5233,340000,2019-06-18,1,1150,1,No Nuisances,None,0,0
20652,722750,1185,R,4744,379000,2019-07-02,1,1200,0,No Nuisances,None,0,0
20653,722750,1450,R,5382,400000,2019-07-09,1,1420,1,No Nuisances,None,0,0
20654,722750,1500,R,5176,328900,2019-07-09,1,750,0,No Nuisances,None,0,0
20655,722750,985,R,4900,350000,2019-07-15,1,910,1,No Nuisances,None,0,0
20656,722750,1475,R,5087,356500,2019-07-25,1,1080,0,No Nuisances,None,0,0
20657,722750,1265,R,5586,420000,2019-08-07,1,1230,0,No Nuisances,None,0,0
20658,722750,2511,R,6344,680000,2019-08-14,1,2150,1,No Nuisances,None,0,0
20659,722750,510,R,4300,339800,2019-08-27,1,860,0,No Nuisances,None,0,0
20660,722750,1725,R,6328,375000,2019-10-24,1,1200,0,No Nuisances,None,0,0
20661,722750,885,R,4723,405000,2019-10-26,1,950,0,No Nuisances,None,0,0
20662,722750,240,R,4950,352800,2019-11-18,1,910,0,No Nuisances,None,0,0
20663,722750,1355,R,6179,305000,2019-12-26,1,1120,0,No Nuisances,None,0,0
20664,722780,1385,R,11479,361900,2019-05-03,2,1700,0,No Nuisances,None,0,0
20665,722780,1991,R,6130,490000,2019-05-10,1,1330,0,No Nuisances,None,0,0
20666,722780,805,R,10197,457000,2019-05-14,1,1150,1,No Nuisances,None,0,0
20667,722780,766,R,7871,360000,2019-05-16,1,1150,1,No Nuisances,None,0,0
20668,722780,1740,R,4410,584995,2019-06-17,1,2900,1,No Nuisances,None,0,0
20669,722780,1795,R,10954,425000,2019-06-28,2,1500,0,No Nuisances,None,0,0
20670,722780,680,R,11070,435000,2019-09-19,2,1440,0,No Nuisances,None,0,0
20671,722780,820,R,13843,396500,2019-11-19,2,1440,1,No Nuisances,None,0,0
20672,722780,1820,R,11891,380000,2019-12-23,2,1440,0,No Nuisances,None,0,0
20673,722850,34,R,2129,689000,2019-01-03,1,1190,0,Traffic Noise,None,0,1
20674,722850,905,R,2030,1050000,2019-03-24,2,2040,1,No Nuisances,None,0,0
20675,722850,2281,R,1338,1140000,2019-04-12,1,1740,0,Traffic Noise,None,0,1
20676,722850,2087,R,2730,870000,2019-04-18,1,1240,1,No Nuisances,None,0,0
20677,722850,2525,R,3600,721000,2019-04-23,1,1650,1,No Nuisances,None,0,0
20678,722850,2195,R,1480,1050000,2019-06-18,1,1710,0,Traffic Noise,None,0,1
20679,722850,2360,R,3630,885000,2019-07-23,1,1260,1,No Nuisances,None,0,0
20680,722850,1945,R,812,799000,2019-08-22,1,1270,1,No Nuisances,None,0,0
20681,722850,449,R,2780,600000,2019-08-26,1,1200,1,Traffic Noise,None,0,1
20682,722850,2025,R,7499,1910000,2019-09-03,1,1000,0,No Nuisances,None,0,0
20683,722850,1750,R,5000,575000,2019-09-12,1,1020,1,No Nuisances,None,0,0
20684,722850,2120,R,7272,999950,2019-10-01,1,1420,1,No Nuisances,None,0,0
20685,722850,735,R,7620,1100000,2019-10-03,1,1558,1,No Nuisances,None,0,0
20686,722850,1961,R,610,834000,2019-10-06,1,1560,1,No Nuisances,None,0,0
20687,722850,1962,R,853,829950,2019-10-10,1,1600,1,No Nuisances,None,0,0
20688,722850,1747,R,1170,874900,2019-10-19,1,1620,1,No Nuisances,None,0,0
20689,722850,1743,R,609,675000,2019-11-13,1,1370,1,No Nuisances,None,0,0
20690,722850,1880,R,1212,645000,2019-11-18,1,950,0,No Nuisances,None,0,0
20691,722850,2287,R,1501,1080000,2019-12-03,1,1850,0,Traffic Noise,None,0,1
20692,722850,355,R,2370,750000,2019-12-04,1,1800,1,Traffic Noise,None,0,1
20693,722850,1889,R,1996,600000,2019-12-10,1,950,0,No Nuisances,None,0,0
20694,722850,1569,R,4500,680000,2019-12-10,1,2040,1,No Nuisances,None,0,0
20695,722850,950,R,7796,2100000,2019-12-12,3,1980,0,No Nuisances,None,0,0
20696,722850,1954,R,812,779950,2019-12-12,1,1270,1,No Nuisances,None,0,0
20697,722850,1958,R,1263,910000,2019-12-12,1,1380,1,No Nuisances,None,0,0
20698,722850,605,R,1989,885000,2019-12-19,1,1360,1,No Nuisances,None,0,0
20699,722910,170,R,10396,440000,2019-06-10,1,2044,1,No Nuisances,None,0,0
20700,722910,50,R,10350,425000,2019-07-08,1,1750,0,Traffic Noise,None,0,1
20701,722920,290,R,6227,415000,2019-07-24,1,1280,0,No Nuisances,None,0,0
20702,722920,50,R,8179,399900,2019-09-18,1,1270,1,No Nuisances,None,0,0
20703,722920,170,R,8411,399950,2019-10-09,1,1390,1,No Nuisances,None,0,0
20704,722970,15,R,25546,437500,2019-02-20,1,3280,1,No Nuisances,None,0,0
20705,722970,270,R,19767,417000,2019-08-26,1,2180,1,Traffic Noise,None,0,1
20706,722970,310,R,14948,780000,2019-10-28,1,3550,1,Traffic Noise,None,0,1
20707,722970,70,R,19962,521000,2019-12-26,1,1780,1,Traffic Noise,None,0,1
20708,722980,250,R,23958,525000,2019-03-19,1,2010,0,No Nuisances,None,0,0
20709,722980,290,R,28611,437900,2019-05-03,1,1170,0,No Nuisances,None,0,0
20710,722980,205,R,23640,1200000,2019-05-06,1,3720,1,No Nuisances,None,0,0
20711,722980,200,R,23640,1119000,2019-08-16,1,3690,1,No Nuisances,None,0,0
20712,722980,105,R,25641,370000,2019-10-23,1,1460,1,No Nuisances,None,0,0
20713,722980,485,R,17226,600000,2019-10-24,1,1530,1,No Nuisances,None,0,0
20714,722990,765,R,18230,485800,2019-04-12,1,2280,0,No Nuisances,None,0,0
20715,722990,375,R,15029,425000,2019-05-17,1,1550,0,No Nuisances,None,0,0
20716,722990,980,R,16986,485600,2019-08-05,1,1800,0,No Nuisances,None,0,0
20717,723000,370,R,51836,380000,2019-10-03,1,1320,1,No Nuisances,None,0,0
20718,723010,550,R,25000,560000,2019-02-18,1,2170,1,No Nuisances,None,0,0
20719,723010,400,R,52359,905000,2019-08-05,1,4240,1,No Nuisances,None,0,0
20720,723020,590,R,24848,520000,2019-01-03,1,1370,0,Other Nuisances,None,0,1
20721,723020,180,R,23680,465000,2019-01-09,1,1560,0,No Nuisances,None,0,0
20722,723020,810,R,31319,457000,2019-05-24,1,2400,0,Other Nuisances,None,0,1
20723,723020,230,R,23680,949950,2019-07-24,1,3300,1,No Nuisances,None,0,0
20724,723020,480,R,47669,395000,2019-08-13,1,1570,0,Other Nuisances,None,0,1
20725,723020,900,R,22345,580000,2019-08-14,1,2580,1,Other Nuisances,None,0,1
20726,723020,220,R,23680,949950,2019-08-27,1,3270,1,No Nuisances,None,0,0
20727,723020,1060,R,20316,435000,2019-10-09,1,1500,1,Other Nuisances,None,0,1
20728,723020,730,R,18560,505000,2019-11-01,1,2260,0,Other Nuisances,None,0,1
20729,723020,620,R,34553,395000,2019-12-12,1,1710,0,Other Nuisances,None,0,1
20730,723020,1070,R,17955,500000,2019-12-17,1,1720,0,Other Nuisances,None,0,1
20731,723030,170,R,11223,500900,2019-04-17,1,1900,0,Other Nuisances,None,0,1
20732,723030,630,R,13599,525000,2019-05-08,1,2300,1,No Nuisances,None,0,0
20733,723030,10,R,21780,499000,2019-08-01,1,1960,0,Other Nuisances,None,0,1
20734,723030,180,R,12589,499500,2019-08-15,1,1780,1,Other Nuisances,None,0,1
20735,723030,320,R,27166,527500,2019-09-16,1,1820,0,Other Nuisances,None,0,1
20736,723030,350,R,26374,432000,2019-09-30,1,1600,0,Other Nuisances,None,0,1
20737,723030,570,R,33750,620000,2019-12-09,1,3040,1,No Nuisances,None,0,0
20738,723040,290,R,23992,535000,2019-10-28,1,2540,1,No Nuisances,None,0,0
20739,723090,160,R,7258,540000,2019-05-14,1,2290,0,No Nuisances,None,0,0
20740,723090,140,R,7644,570000,2019-06-27,1,2370,0,No Nuisances,None,0,0
20741,723150,1645,R,5750,407000,2019-03-08,1,970,1,No Nuisances,None,0,0
20742,723150,1530,R,6000,465000,2019-05-06,1,1020,1,No Nuisances,None,0,0
20743,723150,375,R,5750,629950,2019-08-21,1,1770,1,No Nuisances,None,0,0
20744,723160,425,R,4000,170232,2019-01-18,1,1520,1,No Nuisances,None,0,0
20745,723160,255,R,12000,605000,2019-09-24,1,2820,1,No Nuisances,None,0,0
20746,723460,1140,R,1193,1081900,2019-02-01,1,1710,0,No Nuisances,None,0,0
20747,723460,806,R,1651,311000,2019-02-22,1,1820,0,No Nuisances,None,0,0
20748,723460,676,R,1116,989000,2019-03-01,1,1520,1,No Nuisances,None,0,0
20749,723460,831,R,1375,749000,2019-03-19,1,1230,0,No Nuisances,None,0,0
20750,723460,779,R,1588,930000,2019-03-20,1,1840,1,No Nuisances,None,0,0
20751,723460,675,R,833,978000,2019-04-26,1,1520,1,No Nuisances,None,0,0
20752,723460,832,R,1500,796600,2019-06-09,1,1310,0,No Nuisances,None,0,0
20753,723460,1151,R,1456,875000,2019-06-27,1,1520,0,No Nuisances,None,0,0
20754,723460,92,R,1380,760000,2019-08-14,1,1330,0,Traffic Noise,None,0,1
20755,723460,837,R,1121,985000,2019-08-15,1,1690,0,No Nuisances,None,0,0
20756,723460,839,R,1499,1025000,2019-09-17,1,1970,0,No Nuisances,None,0,0
20757,723460,95,R,1260,785000,2019-10-17,1,1330,0,Traffic Noise,None,0,1
20758,723460,1389,R,1718,925000,2019-10-23,1,1580,1,Traffic Noise,None,0,1
20759,723460,37,R,1746,930000,2019-11-07,1,1590,1,No Nuisances,None,0,0
20760,723460,1146,R,938,575000,2019-11-08,1,800,0,No Nuisances,None,0,0
20761,723460,1439,R,1523,1111400,2019-11-15,1,1940,0,Traffic Noise,None,0,1
20762,723460,901,R,8400,1650000,2019-12-19,1,900,1,No Nuisances,None,0,0
20763,723630,25,R,13479,525000,2019-05-15,1,1470,0,No Nuisances,None,0,0
20764,723650,35,R,7500,400000,2019-05-08,1,1590,0,Traffic Noise,None,0,1
20765,723730,1190,R,4985,430000,2019-08-07,1,1780,1,No Nuisances,None,0,0
20766,723730,930,R,3797,437000,2019-09-09,1,2350,1,Power Lines,None,0,1
20767,723730,640,R,4843,430000,2019-09-13,1,1880,1,No Nuisances,None,0,0
20768,723730,880,R,4262,505000,2019-09-23,1,2960,1,Power Lines,None,0,1
20769,723730,110,R,4625,446000,2019-11-14,1,2350,1,No Nuisances,None,0,0
20770,723730,150,R,5046,466000,2019-12-20,1,2200,1,No Nuisances,None,0,0
20771,723740,30,R,6715,1130000,2019-08-30,1,3570,1,Traffic Noise,None,0,1
20772,723745,530,R,4275,539950,2019-05-03,1,2530,1,No Nuisances,None,0,0
20773,723745,420,R,7449,565000,2019-05-29,1,2710,1,No Nuisances,None,0,0
20774,723745,300,R,4690,530000,2019-07-25,1,2710,1,No Nuisances,None,0,0
20775,723745,340,R,4488,549500,2019-08-03,1,2530,1,No Nuisances,None,0,0
20776,723745,190,R,4685,550000,2019-08-14,1,2710,1,No Nuisances,None,0,0
20777,723745,590,R,7000,540000,2019-09-23,1,2530,1,No Nuisances,None,0,0
20778,723745,100,R,4330,519950,2019-12-04,1,2245,1,No Nuisances,None,0,0
20779,723750,1620,R,16848,1950000,2019-03-07,1,5250,1,No Nuisances,None,0,0
20780,723750,1260,R,14398,2400000,2019-04-04,1,4850,1,No Nuisances,None,0,0
20781,723750,370,R,13036,1950000,2019-04-15,1,4390,1,No Nuisances,None,0,0
20782,723750,180,R,11544,1640000,2019-05-02,1,4030,1,No Nuisances,None,0,0
20783,723750,600,R,9137,1682500,2019-05-07,1,4520,1,No Nuisances,None,0,0
20784,723750,560,R,13339,1490000,2019-05-15,1,3640,1,No Nuisances,None,0,0
20785,723750,480,R,13001,1900000,2019-06-10,1,4190,1,No Nuisances,None,0,0
20786,723750,730,R,8759,1600000,2019-07-17,1,4030,1,No Nuisances,None,0,0
20787,723750,60,R,11430,1280000,2019-07-24,1,3660,0,No Nuisances,None,0,0
20788,723750,20,R,9453,630000,2019-11-14,1,3670,1,No Nuisances,None,0,0
20789,723750,330,R,12949,1948000,2019-12-04,1,5220,1,No Nuisances,None,0,0
20790,723750,770,R,12103,1526000,2019-12-04,1,4360,1,No Nuisances,None,0,0
20791,723750,820,R,17601,2400000,2019-12-09,1,6080,1,No Nuisances,None,0,0
20792,723755,10,R,104544,1550000,2019-06-10,1,5030,1,Power Lines,None,0,1
20793,723755,230,R,64033,1880000,2019-08-09,1,4640,1,No Nuisances,None,0,0
20794,723755,220,R,57935,2000000,2019-10-28,1,5370,1,No Nuisances,None,0,0
20795,723759,270,R,2475,377500,2019-09-12,1,1650,1,Traffic Noise,None,0,1
20796,723759,190,R,3689,341000,2019-12-04,1,1315,1,Traffic Noise,None,0,1
20797,723760,210,R,4750,879000,2019-07-30,1,2110,0,No Nuisances,None,0,0
20798,723760,175,R,3800,749950,2019-10-10,1,1180,0,No Nuisances,None,0,0
20799,724100,40,R,1841,2194000,2019-04-18,1,2100,1,No Nuisances,None,0,0
20800,724100,150,R,1778,2290000,2019-06-11,1,2260,0,No Nuisances,None,0,0
20801,724100,60,R,1991,2265000,2019-12-06,1,1990,1,No Nuisances,None,0,0
20802,724280,40,R,1321,778000,2019-02-25,1,1690,1,No Nuisances,None,0,0
20803,724280,70,R,975,765000,2019-05-06,1,1560,0,No Nuisances,None,0,0
20804,724290,520,R,7479,624950,2019-02-01,1,3341,1,No Nuisances,None,0,0
20805,724290,110,R,7270,634950,2019-02-01,1,3265,1,No Nuisances,None,0,0
20806,724290,560,R,7335,644950,2019-02-01,1,3341,0,No Nuisances,None,0,0
20807,724290,140,R,7359,644950,2019-02-26,1,3341,1,No Nuisances,None,0,0
20808,724290,130,R,7359,624950,2019-03-01,1,3054,1,No Nuisances,None,0,0
20809,724290,150,R,7380,762950,2019-03-04,1,4160,1,No Nuisances,None,0,0
20810,724290,410,R,8500,650950,2019-03-04,1,3265,1,No Nuisances,None,0,0
20811,724290,420,R,8501,632950,2019-03-28,1,3341,1,No Nuisances,None,0,0
20812,724290,170,R,7466,637450,2019-03-28,1,3265,1,No Nuisances,None,0,0
20813,724290,190,R,7219,650950,2019-03-28,1,3341,1,No Nuisances,None,0,0
20814,724290,530,R,7411,622950,2019-04-01,1,3054,1,No Nuisances,None,0,0
20815,724290,540,R,8416,635950,2019-04-09,1,3341,1,No Nuisances,None,0,0
20816,724290,120,R,7288,762950,2019-04-09,1,4160,1,No Nuisances,None,0,0
20817,724290,180,R,7316,599950,2019-05-01,1,3070,1,No Nuisances,None,0,0
20818,724290,210,R,7219,620950,2019-05-03,1,3341,1,No Nuisances,None,0,0
20819,724290,400,R,8499,625950,2019-05-06,1,3054,1,No Nuisances,None,0,0
20820,724290,200,R,7219,630950,2019-05-06,1,3054,1,No Nuisances,None,0,0
20821,724290,160,R,7490,752950,2019-05-16,1,4160,1,No Nuisances,None,0,0
20822,724290,220,R,7219,655450,2019-05-28,1,3341,1,No Nuisances,None,0,0
20823,724290,390,R,8498,657450,2019-06-01,1,3265,1,No Nuisances,None,0,0
20824,724290,230,R,7861,607950,2019-06-01,1,3120,1,No Nuisances,None,0,0
20825,724290,370,R,7293,764950,2019-06-11,1,4160,1,No Nuisances,None,0,0
20826,724290,240,R,7499,609950,2019-07-01,1,3054,1,No Nuisances,None,0,0
20827,724290,260,R,7233,679950,2019-07-03,1,3265,1,No Nuisances,None,0,0
20828,724290,270,R,7204,635000,2019-08-01,1,3054,1,No Nuisances,None,0,0
20829,724290,60,R,7205,669950,2019-08-01,1,3341,1,No Nuisances,None,0,0
20830,724290,360,R,7292,689950,2019-08-01,1,3265,1,No Nuisances,None,0,0
20831,724290,380,R,7474,679950,2019-08-01,1,3265,1,No Nuisances,None,0,0
20832,724290,290,R,7243,611950,2019-08-01,1,3054,1,No Nuisances,None,0,0
20833,724290,310,R,8679,775950,2019-08-05,1,4160,1,No Nuisances,None,0,0
20834,724290,350,R,7293,764950,2019-08-07,1,4160,1,No Nuisances,None,0,0
20835,724290,300,R,7962,649950,2019-08-07,1,3265,1,No Nuisances,None,0,0
20836,724290,340,R,7418,619950,2019-08-23,1,3054,1,No Nuisances,None,0,0
20837,724290,490,R,8480,629950,2019-09-02,1,3054,1,No Nuisances,None,0,0
20838,724290,500,R,8480,674950,2019-09-02,1,3265,1,No Nuisances,None,0,0
20839,724290,320,R,8679,667950,2019-09-02,1,3341,1,No Nuisances,None,0,0
20840,724290,510,R,8480,627950,2019-09-25,1,3054,1,No Nuisances,None,0,0
20841,724290,330,R,8692,775950,2019-10-01,1,4160,1,No Nuisances,None,0,0
20842,724290,450,R,7303,664950,2019-10-01,1,3054,1,No Nuisances,None,0,0
20843,724290,550,R,7553,620950,2019-10-01,1,3054,1,No Nuisances,None,0,0
20844,724290,90,R,7239,614950,2019-10-01,1,3054,1,No Nuisances,None,0,0
20845,724290,80,R,8186,639950,2019-10-21,1,3341,1,No Nuisances,None,0,0
20846,724290,40,R,7518,644950,2019-10-28,1,3054,1,No Nuisances,None,0,0
20847,724290,50,R,7415,689950,2019-10-28,1,3265,1,No Nuisances,None,0,0
20848,724290,70,R,7252,599950,2019-10-29,1,2720,1,No Nuisances,None,0,0
20849,724290,480,R,8480,634950,2019-11-05,1,3341,1,No Nuisances,None,0,0
20850,724290,430,R,7412,655950,2019-11-14,1,3265,1,No Nuisances,None,0,0
20851,724290,30,R,8292,674950,2019-11-16,1,3265,1,No Nuisances,None,0,0
